Community,Min-Max Value,Min-Max Rank,Z-score Value,Z-score Rank,Rank Difference
Gainesvillecity,0.5576346977247154,1944.0,-1.2058424466204218,1944.0,0.0
Yarmouthtown,0.8451907761102424,1328.0,0.20825718377474095,1328.0,0.0
Soloncity,0.986588680568748,120.0,0.9036023336878962,120.0,0.0
Davenportcity,0.43596834767868364,2059.0,-1.8041547535540157,2059.0,0.0
Raleighcity,0.7000482237582382,1752.0,-0.5055028271000979,1752.0,0.0
Rexburgcity,0.9882838187371219,102.0,0.9119384268451848,102.0,0.0
Camdencity,0.0,2204.0,-3.9480937124442184,2204.0,0.0
Cranberrytownship,0.9999999999999999,12.0,0.9695544845077391,12.0,0.0
ElMontecity,0.5261869620493635,1989.0,-1.3604913472625373,1989.0,0.0
Hudsontown,0.9745911940494804,257.0,0.8446029157384644,257.0,0.0
Austincity,0.788794552176645,1545.0,-0.06907960516721347,1545.0,0.0
OldBridgetownship,0.9563794186845143,432.0,0.7550438114516446,432.0,0.0
Hannibalcity,0.7678391372331252,1600.0,-0.17213096368059289,1600.0,0.0
Worcestercity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Greenwoodcity,0.0,2204.0,-3.9480937124442184,2204.0,0.0
Snydercity,0.7336477619792199,1687.0,-0.34027211854926875,1687.0,0.0
TarponSpringscity,0.647761979219944,1847.0,-0.762628183279229,1847.0,0.0
Keizercity,0.9560031272376552,436.0,0.7531933424964702,436.0,0.0
LincolnParkborough,0.9718439011559088,280.0,0.831092695793893,280.0,0.0
Lackawannacity,0.48118542765705596,2024.0,-1.5817930617269402,2024.0,0.0
Englewoodcity,0.9692025543978605,305.0,0.818103481671652,305.0,0.0
Roanokecity,0.7964592070845085,1519.0,-0.03138752877929923,1519.0,0.0
KansasCitycity,0.10915739942423752,2175.0,-3.411296023981652,2175.0,0.0
Florencecity,0.7861458987885606,1554.0,-0.08210475072547715,1554.0,0.0
Cortlandcity,0.9328411100232349,606.0,0.6392906903042055,606.0,0.0
Norwalkcity,0.5788969911297511,1918.0,-1.1012819677940844,1918.0,0.0
Yonkerscity,0.7384372579678801,1675.0,-0.3167190622363255,1675.0,0.0
BocaRatoncity,0.8762695269687714,968.0,0.3610915468977048,968.0,0.0
Hamburgtownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Northfieldcity,0.9693340737385102,303.0,0.8187502475200625,303.0,0.0
ThousandOakscity,0.8962239335973462,868.0,0.4592202986759623,868.0,0.0
Rosevillecity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Brunswickcity,0.24457482719819962,2151.0,-2.7453607544531553,2151.0,0.0
Goldsborocity,0.4679750405517966,2036.0,-1.6467570980561563,2036.0,0.0
SanJosecity,0.7718468238079232,1592.0,-0.15242257102208942,1592.0,0.0
Oneontacity,0.9602592392336805,391.0,0.7741234039797492,391.0,0.0
Folsomcity,0.9381530300594759,573.5,0.6654128442927792,573.5,0.0
LongBeachcity,0.8677828761818472,1231.5,0.3193571839572268,1231.5,0.0
Farmingtoncity,0.7095797226403238,1734.0,-0.4586302688083602,1734.0,0.0
Tredyffrintownship,0.969469246394178,300.5,0.8194149790864841,300.5,0.0
Shelbyvillecity,0.7945631365901418,1526.0,-0.040711736427215796,1526.0,0.0
Maywoodcity,0.6915725329163682,1769.0,-0.5471832928865418,1769.0,0.0
Webstertown,0.880174920723064,949.0,0.38029689945188955,949.0,0.0
Tiffincity,0.9490252955531848,495.0,0.7188788210946998,495.0,0.0
Hanovertownship,0.9742879689029824,261.0,0.8431117611435184,261.0,0.0
Colchestertown,0.9983523549268605,30.0,0.9614519456845981,30.0,0.0
Spartanburgcity,0.0,2204.0,-3.9480937124442184,2204.0,0.0
Goffstowntown,0.9510419254431469,483.0,0.7287958974369916,483.0,0.0
Austincity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Hanfordcity,0.7607845859332757,1621.0,-0.2068227651606035,1621.0,0.0
Charlottecity,0.3549926203036635,2110.0,-2.2023648932766564,2110.0,0.0
Anacortescity,0.9827782730049245,155.0,0.8848640898020074,155.0,0.0
Concordcity,0.7418165743595738,1669.0,-0.3001007730757822,1669.0,0.0
Chattanoogacity,0.29161856468559566,2130.0,-2.514016203620381,2130.0,0.0
MillValleycity,0.9031871520217445,826.0,0.4934629572056871,826.0,0.0
SugarLandcity,0.9289284096389063,645.0,0.6200494063139989,645.0,0.0
Portlandcity,0.9763703584632694,236.0,0.853352220410015,236.0,0.0
Fallstownship,0.9576215457906504,416.0,0.7611521555755201,416.0,0.0
Peterstownship,0.9999999999999999,12.0,0.9695544845077391,12.0,0.0
Huntingtoncity,0.6467061711797284,1850.0,-0.7678202757845228,1850.0,0.0
Gaffneycity,0.8640711081235112,1250.0,0.30110401445764645,1250.0,0.0
DesMoinescity,0.8015555815346845,1498.0,-0.006325352153399083,1498.0,0.0
Radfordcity,0.8750420131227075,974.0,0.3550550656458756,974.0,0.0
Bristoltown,0.9654980929695605,344.0,0.7998862436080945,344.0,0.0
Ridgewoodvillage,0.9783796817231954,206.0,0.863233365316284,206.0,0.0
Enniscity,0.912638277973433,757.0,0.539940269701174,757.0,0.0
Wauwatosacity,0.9471219184287821,507.0,0.7095186820107613,507.0,0.0
HarperWoodscity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Ardmorecity,0.7432231006415221,1663.0,-0.29318397164139404,1663.0,0.0
NewOrleanscity,0.2630094547792667,2143.0,-2.65470574136764,2143.0,0.0
Prichardcity,0.0,2204.0,-3.9480937124442184,2204.0,0.0
MontereyParkcity,0.6815661030819364,1791.0,-0.5963913945197612,1791.0,0.0
Downeycity,0.8197710102146686,1435.0,0.08325171785143168,1435.0,0.0
Hopewellcity,0.7490647513553798,1650.0,-0.2644567885411687,1650.0,0.0
Wakefieldtown,0.9823617950928671,161.0,0.8828159979487082,161.0,0.0
Edmondcity,0.9491970013590332,491.0,0.719723209841236,491.0,0.0
Waynecity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Weymouthtown,0.8465388493519019,1320.0,0.21488653372094696,1320.0,0.0
Mobilecity,0.6144693194604783,1878.0,-0.9263497715171004,1878.0,0.0
Andovercity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Gadsdencity,0.20912671157808602,2160.0,-2.9196821163177513,2160.0,0.0
Rutlandcity,0.9582060761935379,408.0,0.7640266704573436,408.0,0.0
Appletoncity,0.9844807178033347,138.0,0.8932361143953196,138.0,0.0
Portagecity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Terrellcity,0.6969355993628618,1757.0,-0.5208096188458091,1757.0,0.0
Kerrvillecity,0.9191777118557378,719.0,0.572098904941577,719.0,0.0
Barnegattownship,0.9702181759728777,290.0,0.8230979512788211,290.0,0.0
Columbiacity,0.2370782247811664,2154.0,-2.7822264078125443,2154.0,0.0
Cloviscity,0.8607758179772325,1268.0,0.28489893681136536,1268.0,0.0
Owossocity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
NewSmyrnaBeachcity,0.8034772252341773,1492.0,0.0031246155205959377,1492.0,0.0
Danburytown,0.9107531674241206,768.0,0.5306699592072929,768.0,0.0
Lexingtoncity,0.638186640557642,1859.0,-0.8097163301871032,1859.0,0.0
Mundytownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Columbuscity,0.5991875027399862,1897.0,-1.0015003699587788,1897.0,0.0
Haverhillcity,0.7986658093554091,1513.0,-0.020536235100414788,1513.0,0.0
Commercecity,0.06354576142391608,2183.0,-3.6355980133539583,2183.0,0.0
Alpenacity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Elizabethtowncity,0.8433750785462728,1338.0,0.1993282219230756,1338.0,0.0
Oxnardcity,0.6483026698426151,1842.0,-0.759969257013542,1842.0,0.0
Bellefontainecity,0.9129707296400753,755.0,0.5415751500402111,755.0,0.0
Winchestercity,0.7479943300550919,1654.0,-0.2697207439185081,1654.0,0.0
RichmondHeightscity,0.7341665327117826,1685.0,-0.33772098659165006,1685.0,0.0
DanaPointcity,0.8199390627054988,1433.0,0.08407814087995606,1433.0,0.0
Houstoncity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Danverstown,0.9080241411056391,788.0,0.517249567852778,788.0,0.0
Greenwoodcity,0.8289225643348773,1399.0,0.12825584146998448,1399.0,0.0
ClevelandHeightscity,0.9868005728397947,115.0,0.9046443453325572,115.0,0.0
Cambridgecity,0.6478350455203051,1845.0,-0.7622688689190005,1845.0,0.0
Dunkirkcity,0.9131314755008694,752.0,0.5423656416327126,752.0,0.0
NorthHuntingdontownship,0.9709196124563427,288.0,0.8265473691370089,288.0,0.0
NewBritaintown,0.741834840934664,1668.0,-0.3000109444857257,1668.0,0.0
Springvillecity,0.9149763995849833,743.0,0.551438329228469,743.0,0.0
Athenscity,0.9203248527714046,711.0,0.5777401403971558,711.0,0.0
VestaviaHillscity,0.9951337843959608,47.0,0.9456241481165564,47.0,0.0
Hilltowntownship,0.9875421957884583,107.0,0.9082913860888706,107.0,0.0
Baltimorecity,0.0,2204.0,-3.9480937124442184,2204.0,0.0
ElCerritocity,0.6756915725329163,1803.0,-0.6252802690820893,1803.0,0.0
Watertowncity,0.9693706068886907,302.0,0.8189299047001765,302.0,0.0
Elgincity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
McAllencity,0.7377504347444871,1677.0,-0.32009661722246857,1677.0,0.0
Olympiacity,0.8902909500080372,897.0,0.43004397262545124,897.0,0.0
Fairfieldtown,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Ringwoodborough,0.9999999999999999,12.0,0.9695544845077391,12.0,0.0
NorthLauderdalecity,0.8464548231064868,1321.0,0.21447332220668477,1321.0,0.0
NewBraunfelscity,0.37713901594306676,2101.0,-2.0934567106915605,2101.0,0.0
YorbaLindacity,0.9553053440692083,443.0,0.7497618903562934,443.0,0.0
Bloomfieldtownship,0.8713229384343352,996.0,0.3367659647102717,996.0,0.0
LauderdaleLakescity,0.5315134953456766,1978.0,-1.334297330401919,1978.0,0.0
Winonacity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
HoffmanEstatesvillage,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
GooseCreekcity,0.9229552395843987,684.0,0.5906754573653621,684.0,0.0
Medfordcity,0.8162017214420365,1448.0,0.0656992113542965,1448.0,0.0
PinellasParkcity,0.8474266049012873,1315.0,0.21925220319771643,1315.0,0.0
Bethanycity,0.9515387762856015,473.0,0.731239235086542,473.0,0.0
Mustangcity,0.9451856614692171,522.0,0.6999968514647208,522.0,0.0
Secaucustown,0.9085940582484545,784.0,0.520052219862556,784.0,0.0
Comptoncity,0.21517294793295433,2159.0,-2.889948853008888,2159.0,0.0
Salisburycity,0.5972695123555113,1900.0,-1.010932371914763,1900.0,0.0
Lawrencecity,0.9146366412883048,745.0,0.5497675174534085,745.0,0.0
Trentoncity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Salisburycity,0.2008921395274071,2162.0,-2.9601768447154435,2162.0,0.0
LakeCitycity,0.23343586970817326,2155.0,-2.800138228669908,2155.0,0.0
CapeGirardeaucity,0.8869737399716502,908.0,0.4137311006711018,908.0,0.0
McMinnvillecity,0.6422235536525843,1856.0,-0.7898642117845084,1856.0,0.0
OakHarborcity,0.9714055033537431,286.0,0.8289368096325255,286.0,0.0
Cinnaminsontownship,0.9173510543467142,730.0,0.5631160459358778,730.0,0.0
Lakewoodcity,0.6472285952273092,1848.0,-0.7652511781088928,1848.0,0.0
GrossePointeFarmscity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
TwoRiverscity,0.9914256696526427,79.0,0.9273889443349871,79.0,0.0
Claytoncity,0.8784176761993832,960.0,0.3716553890884071,960.0,0.0
Romecity,0.3195408513685318,2122.0,-2.3767042208592644,2122.0,0.0
Altoonacity,0.8947406877000188,875.0,0.4519262171633339,875.0,0.0
Atascaderocity,0.8864001695138167,912.0,0.410910482943312,912.0,0.0
VadnaisHeightscity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
MountClemenscity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Burlesoncity,0.9466141076412736,512.0,0.7070214472071772,512.0,0.0
Hoovercity,0.9319131680086509,616.0,0.6347273979293104,616.0,0.0
Lawrencetownship,0.9114217240724233,763.0,0.5339576856033785,763.0,0.0
Readingtown,0.9688299162660197,313.0,0.8162709784344895,313.0,0.0
Brigantinecity,0.8806608116204643,945.0,0.38268633994740536,945.0,0.0
Dracuttown,0.9032821382122136,824.0,0.4939300658739831,824.0,0.0
Brenhamcity,0.7364936943782787,1681.0,-0.3262768242183896,1681.0,0.0
Woonsocketcity,0.8788085809063143,956.0,0.373577720915627,956.0,0.0
Pinolecity,0.7144203650392364,1724.0,-0.4348256924432576,1724.0,0.0
HighlandParkborough,0.9769037424559043,227.5,0.8559752152396792,227.5,0.0
Cleburnecity,0.8812453420233519,940.0,0.38556085482922975,940.0,0.0
Memphiscity,0.41103081936549224,2078.0,-1.9267887446998195,2078.0,0.0
Middletowntown,0.7204373748739606,1709.0,-0.40523615487848436,1709.0,0.0
Durantcity,0.8762110739284826,969.0,0.3608040954095227,969.0,0.0
Stillwatercity,0.9101540237611607,772.0,0.5277235814534229,772.0,0.0
HermosaBeachcity,0.8113026260028349,1470.0,0.04160718350101098,1470.0,0.0
Reidsvillecity,0.8253496222472271,1414.0,0.11068536925483749,1414.0,0.0
Grandvillecity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
CoosBaycity,0.9353655507007057,586.0,0.6517050014500823,586.0,0.0
Peoriacity,0.8579554587832999,1280.0,0.2710294025065663,1280.0,0.0
LaPortecity,0.5416879776709386,1962.0,-1.284262805740175,1962.0,0.0
Strongsvillecity,0.9866507869240548,117.0,0.9039077508940901,117.0,0.0
Ipswichtown,0.9556049159006882,440.0,0.7512350792332283,440.0,0.0
Lansingcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Randolphtown,0.9324830851514664,611.0,0.6375300499390892,611.0,0.0
PortArthurcity,0.4071802253364703,2082.0,-1.9457246114838331,2082.0,0.0
Tuskegeecity,0.5393096695941897,1967.0,-1.2959584881655952,1967.0,0.0
Roswellcity,0.936859756543087,577.0,0.6590529801167435,577.0,0.0
Conneautcity,0.9721215530972804,279.0,0.8324580903627596,279.0,0.0
Naplescity,0.8099983925413918,1474.0,0.035193422170941534,1474.0,0.0
WiltonManorscity,0.7015497362306555,1750.0,-0.49811891699741345,1750.0,0.0
Homesteadcity,0.0,2204.0,-3.9480937124442184,2204.0,0.0
Ridgecrestcity,0.7519508702196371,1647.0,-0.250263871312164,1647.0,0.0
Westminstercity,0.890897400301033,892.0,0.43302628181534303,892.0,0.0
Pharrcity,0.6863446391255424,1783.0,-0.5728922353608525,1783.0,0.0
McAlestercity,0.8512954655053996,1304.0,0.23827789857178738,1304.0,0.0
Fairmontcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Riverviewcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
SantaMariacity,0.7250770849468807,1701.0,-0.38241969300400896,1701.0,0.0
Independencecity,0.7954764653446535,1521.0,-0.03622030692436625,1521.0,0.0
Morgantoncity,0.8239759758004412,1419.0,0.10393025928255138,1419.0,0.0
Sylvaniatownship,0.9671566979877539,324.0,0.8080426795852692,324.0,0.0
GroverCitycity,0.8401382414402827,1352.0,0.18341059576497656,1352.0,0.0
Lewistoncity,0.9227689205184784,687.0,0.5897592057467812,687.0,0.0
Delrantownship,0.8697775861817011,1227.0,0.3291664659914502,1227.0,0.0
JeffersonCitycity,0.9284753985766684,653.0,0.617821657280585,653.0,0.0
Jacksoncity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Libertytownship,0.9209093831742922,707.0,0.5806146552789793,707.0,0.0
Whittiercity,0.84223889757566,1342.0,0.19374088362153052,1342.0,0.0
Medfieldtown,0.9978080109891715,34.0,0.9587750537009001,34.0,0.0
MuskegonHeightscity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Auburncity,0.8700515848080547,1224.0,0.3305138948423051,1224.0,0.0
Irvinecity,0.9671128582075375,326.0,0.8078270909691326,326.0,0.0
Watervillecity,0.9292060615802779,644.0,0.6214148008828646,644.0,0.0
PerthAmboycity,0.5642362379623269,1934.0,-1.1733783941738254,1934.0,0.0
Neenahcity,0.9439873741432975,530.0,0.6941040959569817,530.0,0.0
SimiValleycity,0.9212418348409345,704.0,0.5822495356180163,704.0,0.0
BuffaloGrovevillage,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Ballwincity,0.9792126375473104,192.0,0.8673295490228832,192.0,0.0
Pittsfieldcity,0.8146454092443483,1452.0,0.058045815481440485,1452.0,0.0
MountHollytownship,0.48016249945200273,2025.0,-1.5868234627701316,2025.0,0.0
Hillsidetownship,0.6695320834124884,1811.0,-0.6555704696493069,1811.0,0.0
Sylvaniacity,0.9853867399278105,127.0,0.8976916124621463,127.0,0.0
NorthArlingtonborough,0.9512538177141937,477.0,0.7298379090816526,477.0,0.0
Kearnytown,0.8496478204322602,1308.0,0.2301753597486464,1308.0,0.0
Summitcity,0.9755118294340283,244.0,0.8491302766773366,244.0,0.0
PeachtreeCitycity,0.9999999999999999,12.0,0.9695544845077391,12.0,0.0
Gloucestertownship,0.9036547763440544,819.0,0.49576256911114563,819.0,0.0
Bryancity,0.7057327819263199,1744.0,-0.47754816987436205,1744.0,0.0
Tahlequahcity,0.906014817845713,801.0,0.507368422946509,801.0,0.0
LaCanadaFlintridgecity,0.2740863059139863,2139.0,-2.600233684357081,2139.0,0.0
Maplewoodtownship,0.8433495053411465,1339.0,0.19920246189699634,1339.0,0.0
PoncaCitycity,0.9215560199324866,700.0,0.5837945873669967,700.0,0.0
Graftontown,0.8734016746796042,984.0,0.34698845825875735,984.0,0.0
Dublincity,0.7063830719995322,1743.0,-0.47435027206833363,1743.0,0.0
Belmonttown,0.9936578451286696,54.0,0.9383659980399516,54.0,0.0
Cumberlandtown,0.7798329704373748,1574.5,-0.11314951144917276,1574.5,0.0
DesMoinescity,0.8393418187663485,1355.0,0.17949406923849207,1355.0,0.0
Fairborncity,0.9629407724569273,364.0,0.7873102410001158,364.0,0.0
Southfieldcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Seymourtown,0.9296188861773172,641.0,0.6234449270181528,641.0,0.0
WestHartfordtown,0.9253518142362378,672.0,0.6024609683808393,672.0,0.0
NewBrightoncity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Sheridancity,0.9589476991422015,402.0,0.767673711213657,402.0,0.0
Crystalcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Hesperiacity,0.8634463912554251,1254.0,0.2980318766776973,1254.0,0.0
Laramiecity,0.9041077874062924,815.0,0.49799031814455946,815.0,0.0
Eustiscity,0.822116438456255,1425.0,0.09478570881474944,1425.0,0.0
Readingcity,0.9645847642150487,349.0,0.7953948141052449,349.0,0.0
Shakopeecity,0.9135990998231796,751.0,0.544665253538172,751.0,0.0
Hartsellecity,0.9985934737180515,28.0,0.9626376830733501,28.0,0.0
Edencity,0.8330471569902528,1377.0,0.14853913710485295,1377.0,0.0
LaHabracity,0.6773501775511098,1799.0,-0.6171238331049146,1799.0,0.0
Adacity,0.8132461895924361,1456.0,0.05116494548307511,1456.0,0.0
Oaklandborough,0.998929578699712,27.0,0.9642905291303988,27.0,0.0
Portervillecity,0.7926816793558474,1530.0,-0.04996408120308521,1530.0,0.0
Pasadenacity,0.5400184127076909,1965.0,-1.292473138871384,1965.0,0.0
NewCastlecity,0.8229128611301895,1423.0,0.09870223534123478,1423.0,0.0
Northportcity,0.696183016469144,1760.0,-0.5245105567561571,1760.0,0.0
WestManchestertownship,0.9629151992518009,365.0,0.7871844809740357,365.0,0.0
BeaverFallscity,0.84100407709956,1347.0,0.18766847093367856,1347.0,0.0
Fultoncity,0.8627741812921043,1257.0,0.2947261845635998,1257.0,0.0
DeLandcity,0.29036547763440546,2131.0,-2.5201784448982902,2131.0,0.0
Covingtoncity,0.42779222866829353,2066.0,-1.8443620304635249,2066.0,0.0
Brookingscity,0.9911480177112711,80.0,0.9260235497661212,80.0,0.0
SandSpringscity,0.8648346509622831,1247.0,0.30485884952202896,1247.0,0.0
IdahoFallscity,0.8817385395507883,936.0,0.3879862267607683,936.0,0.0
Mesacity,0.7451557042860691,1658.0,-0.2836801068133645,1658.0,0.0
Westboroughtown,0.8937871724803086,880.0,0.4472371647623596,880.0,0.0
Bridgeporttownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Woodhavencity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
ApacheJunctioncity,0.8657662462918851,1243.0,0.309440107614935,1243.0,0.0
SouthSanFranciscodivision,0.8700479314930367,1225.0,0.33049592912429415,1225.0,0.0
Maynardtown,0.9137086992737208,750.0,0.5452042250785134,750.0,0.0
Lumbertoncity,0.656164603761453,1832.0,-0.7213070318530131,1832.0,0.0
WebsterGrovescity,0.9623598953690577,370.0,0.7844536918363032,370.0,0.0
Hamptoncity,0.8413511420262745,1345.0,0.18937521414476105,1345.0,0.0
Newtoncity,0.9737765048004557,265.0,0.8405965606219226,265.0,0.0
Alexandriacity,0.0,2204.0,-3.9480937124442184,2204.0,0.0
Taylorcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Moundsvillecity,0.9944286945974777,50.0,0.9421567645403568,50.0,0.0
Anchoragecity,0.6889859858835907,1777.0,-0.5599030212386116,1777.0,0.0
Irvingcity,0.8611484561090733,1267.0,0.2867314400485279,1267.0,0.0
SaratogaSpringscity,0.5216276249068404,1991.0,-1.3829125633407622,1991.0,0.0
Bedfordtown,0.9964014847072231,41.0,0.9518582522665112,41.0,0.0
Muskogeecity,0.5866748988031739,1908.0,-1.0630329541478176,1908.0,0.0
WestBendcity,0.96130774064386,379.0,0.7792795650490203,379.0,0.0
Lafayettecity,0.6902208063596907,1773.0,-0.5538306085507588,1773.0,0.0
NewPhiladelphiacity,0.9445024915608421,526.0,0.6966372621965886,526.0,0.0
Jacksontownship,0.9336302260671332,598.0,0.6431712853946681,598.0,0.0
Texarkanacity,0.4995250690476538,2007.0,-1.4916051573097213,2007.0,0.0
CedarGrovetownship,0.8675490640206923,1235.0,0.3182073780044975,1235.0,0.0
Germantowncity,0.9978701173444784,33.0,0.959080470907094,33.0,0.0
PanamaCitycity,0.6584077391825343,1829.0,-0.7102760809940141,1829.0,0.0
AtlanticCitycity,0.0,2204.0,-3.9480937124442184,2204.0,0.0
Tustincity,0.8817312329207523,937.0,0.38795029532474556,937.0,0.0
Atwatercity,0.7481185427657056,1653.0,-0.2691099095061203,1653.0,0.0
Lansdowneborough,0.9234630503719075,681.0,0.5931726921689471,681.0,0.0
EastLampetertownship,0.9540303371279096,454.0,0.743491854770315,454.0,0.0
BayCitycity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
KlamathFallscity,0.8229786208005143,1422.0,0.09902561826543965,1422.0,0.0
NorthSmithfieldtown,0.8121867282372024,1463.0,0.04595488725976948,1463.0,0.0
Salemtown,0.9306820008475689,631.0,0.6286729509594695,631.0,0.0
Woodburncity,0.8175424880536597,1443.0,0.07229262986447896,1443.0,0.0
NationalCitycity,0.4709123058263067,2034.0,-1.6323126607749923,2034.0,0.0
Clintontown,0.9829280589206646,152.0,0.8856006842404753,152.0,0.0
AmericanForkcity,0.9391832648945652,564.5,0.670479176771993,564.5,0.0
Livermorecity,0.8931734155572765,883.0,0.44421892413644415,883.0,0.0
Franklincity,0.9220346041998507,697.0,0.5861480964264898,697.0,0.0
Somersettown,0.9725745641595183,276.0,0.8346858393961726,276.0,0.0
Hemetcity,0.6716071663427393,1810.0,-0.6453659418188327,1810.0,0.0
Murfreesborocity,0.7185851441598106,1713.0,-0.41434477391026353,1713.0,0.0
Evanstoncity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
RiverRougecity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Atholtown,0.6189702035627127,1875.0,-0.904216006927058,1875.0,0.0
Littletoncity,0.9061171106662185,799.0,0.5078714630508284,799.0,0.0
Homewoodvillage,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Jacksontownship,0.9833628034078122,150.0,0.8877386046838318,150.0,0.0
HarkerHeightscity,0.7065328579152722,1742.0,-0.4736136776298661,1742.0,0.0
Tullahomacity,0.9511515248936885,480.0,0.7293348689773339,480.0,0.0
Belmontcity,0.9472132513042333,506.0,0.7099678249610463,506.0,0.0
Waynetownship,0.9620493635925238,372.0,0.7829266058053345,372.0,0.0
Fairfieldcity,0.6603586094021714,1825.0,-0.7006823875759279,1825.0,0.0
Covingtoncity,0.5203416580204878,1994.0,-1.3892364960807744,1994.0,0.0
Tivertontown,0.990373514927445,86.0,0.9222148175477042,86.0,0.0
Stowcity,0.9717635282255118,281.0,0.8306974499976425,281.0,0.0
Hackensackcity,0.8467726615130569,1319.0,0.21603633967367622,1319.0,0.0
Pearlandcity,0.9331370285396968,603.0,0.6407459134631295,603.0,0.0
Montgomerytownship,0.9872681971621047,112.0,0.9069439572380157,112.0,0.0
Kannapoliscity,0.8346326957080854,1372.0,0.15633625872180001,1372.0,0.0
Fresnocity,0.48967207844398003,2013.0,-1.5400586987864622,2013.0,0.0
Brownsvillecity,0.6595073870029664,1828.0,-0.7048683998725837,1828.0,0.0
SulphurSpringscity,0.5638599465154681,1935.0,-1.1752288631289993,1935.0,0.0
Fullertoncity,0.8141266385117855,1454.0,0.055494683523821815,1454.0,0.0
Centraliacity,0.8116350776694773,1468.0,0.04324206384004877,1468.0,0.0
NorthHaventown,0.9770973681518609,223.0,0.8569273982942838,223.0,0.0
Allentowncity,0.7589652350542883,1623.0,-0.215769692730279,1623.0,0.0
PointPleasantborough,0.9726695503499876,273.0,0.8351529480644694,273.0,0.0
Warrentownship,0.9765311043240635,233.0,0.8541427120025167,233.0,0.0
Asheborocity,0.7784520173605528,1579.0,-0.11994055285748163,1579.0,0.0
Clarksburgcity,0.9770169952214638,225.0,0.8565321524980325,225.0,0.0
Walnutcity,0.82697169411524,1408.0,0.11866214805189756,1408.0,0.0
Garycity,0.22063830719995323,2158.0,-2.8630721388638363,2158.0,0.0
Hammondcity,0.4981952623810845,2009.0,-1.4981446786658705,2009.0,0.0
Dennistown,0.9010463094211687,839.0,0.4829350464510076,839.0,0.0
NorthCantoncity,0.9688372228960558,312.0,0.8163069098705122,312.0,0.0
McMinnvillecity,0.9106289547135069,769.0,0.530059124794905,769.0,0.0
FortPiercecity,0.06464175592933029,2182.0,-3.6302082979505386,2182.0,0.0
MasonCitycity,0.6103885665853195,1884.0,-0.9464174785358319,1884.0,0.0
Peabodycity,0.9511332583185982,481.0,0.7292450403872766,481.0,0.0
Benbrookcity,0.9532594876591017,459.0,0.7397010882699105,459.0,0.0
Brownwoodcity,0.7539053937542924,1639.0,-0.24065221217606614,1639.0,0.0
Lebanoncity,0.8992744516374157,854.0,0.47422167321547964,854.0,0.0
SouthHoustoncity,0.8959243617658662,871.0,0.45774710979902733,871.0,0.0
Kingsvillecity,0.7038403647469713,1747.0,-0.4868544118042668,1747.0,0.0
Kentwoodcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Butlercity,0.9301961099501687,634.0,0.6262835104639536,634.0,0.0
Laceytownship,0.9790738115766245,195.0,0.8666468517384499,195.0,0.0
Ansoniatown,0.8811467025178645,942.0,0.3850757804429212,942.0,0.0
EastGreenwichtown,0.9772179275474564,222.0,0.8575202669886598,222.0,0.0
