communityname,DemographicsScore,IncomeScore,HousingScore,CrimeScore,CRI_EqualWeights,CRI_PCAWeights,CRI_StakeholderWeights
LasVegascity,0.35482768950983906,0.31856674230771964,0.7204944689403071,0.6256792897652579,0.5048920476307809,0.38173274368766297,0.4983382413119225
Belchertowntown,0.030204816509201256,0.3831089365024959,0.8760509472440933,0.9595311365032553,0.5622239591897614,0.22532666658405767,0.5840431746523842
Corcorancity,0.24335886187142983,0.19455818645221937,0.713185784513154,0.7536252451051675,0.47618201948549266,0.2829414358582627,0.4757639587441328
RoselleParkborough,0.29066932261343414,0.41865145885705274,0.8924837218350598,0.9402195100714437,0.6355060033442476,0.3946013577109998,0.6442918995682477
Bedfordtown,0.27193533718636387,0.525985037728803,0.9253217392384987,0.9881777986617376,0.6778549782038508,0.41740456709591883,0.6937002662021348
Maconcity,0.5268178395199032,0.21495089411240131,0.5760647259819057,0.6902513442278092,0.5020212009605048,0.4488403405241474,0.49213718460242495
EastHamptontown,0.032314541184977716,0.459875352853553,0.8872059459272992,0.994583069313546,0.593494727319844,0.25018099819965034,0.6202416240725851
BrooklynCentercity,0.29608641663189667,0.3460633100917837,0.8047259933622848,0.821227173818195,0.5670257234760401,0.3667961885400929,0.5703496271718299
Blythevillecity,0.21811793594211912,0.20040754656825027,0.6745879610575803,0.3185078960628003,0.3529053349076875,0.2511716988287028,0.33421581218925506
Uvaldecity,0.2062622406253816,0.17392396040033845,0.7145288533225014,0.9373632671100574,0.5080195803645697,0.26103135157005863,0.5175443870426953
CathedralCitycity,0.37123977070762415,0.31359124499753244,0.7162939666511347,0.696698336206075,0.5244558296405916,0.3924890355323086,0.520593621832834
NorthOgdencity,0.27355048712106345,0.4144576002536419,0.9312670698326809,0.988059484763282,0.6518336604926671,0.3875876594898284,0.6617186368958261
Mariettacity,0.3766825930385417,0.2988884765129252,0.6894719352133029,0.7692244089087885,0.5335668534183896,0.39217569845467587,0.533664771276883
Lowertownship,0.03351034120562682,0.2912049453064691,0.7334162091608147,0.9230290130126434,0.49529012717138854,0.18953519839767122,0.5176554975690221
Morristowntown,0.41380105325390015,0.4129343159104336,0.7407849287383759,0.8713576473890844,0.6097194863229485,0.45417789023892585,0.6162047853883106
Chillicothecity,0.0645255061617943,0.23401819491822076,0.735907243236558,0.757578507367912,0.44800736292112125,0.1868604467230276,0.4575655605655103
Vincennescity,0.038516312682956154,0.22042649113851628,0.7283765468185925,0.9277595732174242,0.4787697309643723,0.17253897105587487,0.49783439120709183
Demingcity,0.1818620691690608,0.15814114806014049,0.6677860383864359,0.8969880226751094,0.47619431957268665,0.23680078886158903,0.48646837273167426
Waterfordtownship,0.2579085384605237,0.42882061022086665,0.9101074727505152,0.8561984798246149,0.6132587753141301,0.37590028503104245,0.6191089292558523
Chelmsfordtown,0.27225840868872264,0.49707428642413604,0.9134525628701095,0.9292007985582712,0.6529965141353099,0.4065561872649871,0.6650247198064887
Wilmingtoncity,0.4369644489297838,0.22896289825175764,0.6256231973222403,0.6531701927600891,0.48618018431596766,0.40046529916683066,0.47715745655395886
Lubbockcity,0.3684222503296905,0.26575471930097055,0.7596702703562751,0.792980699725791,0.5467069849281818,0.3839931534270139,0.5432391298452216
Vinelandcity,0.3835217575596842,0.31264098127941464,0.753961183001166,0.7169120149269963,0.5417589841918153,0.40325938110004717,0.5363624869740934
Brocktoncity,0.3463267646935491,0.2997233929271521,0.7316810413939635,0.5651516538441888,0.48572071321471333,0.37001732746910565,0.4750640752489048
Dovertownship,0.2653880838918446,0.40233047775834463,0.8262242641669353,0.9338518037669277,0.606948657396013,0.3693872444086317,0.6191771540693376
Dunedincity,0.27755429853236396,0.29831279909747455,0.7797436887532232,0.9076645570317196,0.5658188358536953,0.34323400469023263,0.5732528042958757
Novatocity,0.2997638823180342,0.4393343144142175,0.8632929834377536,0.9065328758367933,0.6272310140016997,0.4025612985046327,0.6363715302264608
Delhitownship,0.27084198985901126,0.4160142797939723,0.9322708209295589,0.9746541263143453,0.648445304224222,0.3859836221821753,0.6578230839902093
Orlandocity,0.4223262953101343,0.2853019741271736,0.6466034741744819,0.5613128559968195,0.47888614990215234,0.4057267488798381,0.4677704029341212
Cerritoscity,0.33320992564623797,0.5278340274784967,0.9304392196513935,0.6416036003754446,0.6082716932878932,0.4436229572123673,0.6035611174157087
Hillsboroughtownship,0.1940041544761773,0.5425219520716564,0.9248783942562432,0.9883056696240686,0.6624275426070364,0.37451233768764086,0.6830247962552016
Cartersvillecity,0.11513575948107363,0.270849466259354,0.7324458250006751,0.8343056032108811,0.488184163487996,0.23042649921710912,0.5010628377374202
CliffsideParkborough,0.3008828296440822,0.3976553928827382,0.8464229679635762,0.9680447543680948,0.6282514862146229,0.3924252129748591,0.6391712036967816
Miamicity,0.03480208081237829,0.21155250813870252,0.740558821312412,0.9347636510946417,0.4804192653395336,0.16895373458621274,0.4989670281949613
Oronotown,0.25526831343547535,0.2939265277149953,0.7709009892215689,0.9894247465411976,0.5773801442283093,0.33059198337256773,0.5902392428082668
Palatinevillage,0.2810605703366996,0.4659513945007211,0.9006544819695376,0.8749134703442263,0.6306449792877962,0.40034826927198325,0.6386024699147317
Largocity,0.2774398646415346,0.2870149159954118,0.7382630141174142,0.9007569454230913,0.5508686850443629,0.3366212101164683,0.5594721341773407
DearbornHeightscity,0.2750832555718707,0.3725036750341967,0.8928421799813806,0.8736395595003346,0.6035171675219456,0.3698886189536179,0.6074280574710096
Schenectadycity,0.3168655986512714,0.259263163465269,0.682390000115904,0.7904850703769248,0.5122509581523422,0.3448197614680808,0.5147755899060932
Schaumburgvillage,0.2842658069184223,0.4570889925904762,0.8865067855175289,0.9127781072206574,0.6351599230617713,0.4000630021948278,0.6451146484305303
Piedmontcity,0.28218379367920493,0.7201099676427234,0.9336141771782313,0.8352319459458011,0.6927849711114902,0.4733568298370654,0.7097621682480446
Hattiesburgcity,0.4695611755240897,0.17728273264693098,0.5954817132299761,0.7833278887758556,0.5064133775442131,0.4080908631082466,0.5011917641776491
Longmeadowtown,0.27285272401251803,0.5670075139991431,0.962128947877835,0.9728818229762184,0.6937177522164286,0.4317104060629331,0.7089631354706791
Oaklandcity,0.515645587522192,0.2546192427592979,0.6190366874783203,0.12498179540466824,0.3785708282911196,0.43677234555106775,0.3408167664492923
FairLawnborough,0.27816542815758993,0.46950512224069146,0.9509070400813897,0.9746756567747425,0.6683133118136034,0.4068441893619001,0.6790687273524261
LowerPaxtontownship,0.2881203540745809,0.39073100136641237,0.8718085440135854,0.9274360977939099,0.6195239993121222,0.3832175059201267,0.62743590936573
Bangorcity,0.27364967692658926,0.2665339233492795,0.7454384558822883,0.8914631747236359,0.5442713077204482,0.328793176291568,0.55121675598365
ParkRidgecity,0.27095375266796506,0.49697583585298766,0.9457153808085655,0.948681696598978,0.6655816664821241,0.40885033962734463,0.6770310864308958
FarmersBranchcity,0.33151362021898717,0.38542655248282676,0.8319860939993386,0.826029784130244,0.5937390127078491,0.40164519770200635,0.5961368438275864
Montvilletownship,0.25215050234907566,0.6487427875546081,0.9573747389462659,0.9489724309215207,0.7018101149428676,0.4408034398322087,0.7212196138019069
Towamencintownship,0.27167412460404583,0.4656723245817399,0.9141354130181752,0.9842409574475325,0.6589307049128734,0.39936451896782865,0.6721358921332259
Shelbytownship,0.2709626968008193,0.45761036592272614,0.9126770046196873,0.9303544990757362,0.6429011416047422,0.39469117227848066,0.65311739978364
DaytonaBeachcity,0.42541479249894193,0.21985525054424734,0.5710079825033132,0.5329904234238002,0.43731711224257563,0.3825708976072395,0.4251382571908653
SouthHadleytown,0.2691436375594732,0.3893140281543134,0.8695515203299047,0.9631001248191255,0.6227773277157043,0.3723222218396654,0.6334632774699073
Springdalecity,0.2716953135173716,0.2912036446928059,0.8245086206376505,0.9524239709986495,0.5849578874616194,0.34261155079466876,0.592329071538441
Mercedescity,0.258301409650196,0.10542688797344811,0.6654173686534097,0.8138617818106696,0.46075186202193086,0.2655538476470734,0.4605303565959564
Uticacity,0.32718500813407553,0.21131725505582158,0.676438456655272,0.7641315659759937,0.4947680714552907,0.3363108617559723,0.49335933926741404
CedarHillcity,0.3586781864324694,0.4136198339657768,0.8655872016289661,0.9395524499697083,0.6443594179992301,0.43258284780222195,0.6508047627929326
TexasCitycity,0.4301360586029995,0.2794811901619925,0.7019144634879105,0.6841382748907243,0.5239174967859067,0.4173037586114925,0.5154959439339971
WestCovinacity,0.39860498611308404,0.4019804744314714,0.8301147109990196,0.686252373077961,0.579238136155384,0.4421789836173021,0.5722137936752504
Pleasantoncity,0.29189842052847925,0.5403125759260041,0.885490955412094,0.9434580915296444,0.6652900108490555,0.42901999918898515,0.6806090754248093
EastGrandRapidscity,0.27380269090921006,0.5504313485181069,0.9280974174018805,0.9452307750798374,0.6743905579772587,0.42411088527396346,0.6890786587416013
Norwalkcity,0.04184096101775499,0.27900209091959,0.797069237682525,0.9988826625043712,0.5291987380310603,0.19864197623470786,0.5511474657672444
Hamiltoncity,0.3050672515081611,0.24656148723631777,0.722893835629851,0.6554532848773784,0.4824939648129271,0.33244673181681916,0.4761966490617112
Harwichtown,0.031162056027422592,0.3026060784514392,0.7013980823675038,0.9537078445646497,0.49721851535275385,0.18994123557998624,0.5234062045838119
Jeffersontowncity,0.30257078195028225,0.39743702944338033,0.8600377350655124,0.9554086242889367,0.6288635426870279,0.39398403025339723,0.638375399522854
Bainbridgecity,0.2621472605086729,0.19280095435012762,0.6158673142749564,0.7675473782808477,0.45959072685365115,0.2870214277107259,0.46370741474601845
MenloParkcity,0.35293839570279384,0.46913514226881753,0.8212948611993457,0.8321588104971512,0.6188818024170271,0.4375597046960553,0.6252348372102186
Flagstaffcity,0.07732177334561677,0.3035108033425135,0.7447529745119778,0.9052558837793196,0.5077103587448569,0.21992508312665654,0.5270449557080688
Kilgorecity,0.09754264892333589,0.27752355042432175,0.7621597264595678,0.7466233579134909,0.4709623209301791,0.22077785366658742,0.4791845475779245
Glassboroborough,0.3663856003208024,0.3356872647636626,0.760561311289445,0.8931998330827767,0.5889585023641717,0.4058916221125943,0.5940555116759814
SanJuancity,0.4961088126573955,0.13826718029032348,0.7122530365509829,0.8745657500998855,0.5552986948996468,0.42534040805569845,0.5455222489587384
Swampscotttown,0.2723125408829535,0.47262513184027055,0.9005912228507941,0.9696624973044734,0.653797848219623,0.4001709200524064,0.6672670414901727
LosGatostown,0.2839939150818663,0.5269085609166168,0.8356139332820478,0.8892467865528171,0.633940798958337,0.41479202064068754,0.6487681739136129
CreveCoeurcity,0.28573421001682686,0.5489852463335737,0.9330621453280082,0.9596441657062427,0.6818564418461628,0.43185350390638955,0.696348094680912
Denisoncity,0.32100411669991147,0.2487112240963631,0.7242941223205254,0.7912592348672424,0.5213171744960106,0.3475824811742038,0.521050785493169
Bakersfieldcity,0.3659764569032765,0.3106814359803366,0.7530689248598899,0.6791686980246472,0.5272238789420376,0.3906393525620696,0.5207641165541284
TheVillagecity,0.32160146515065524,0.3169174160580826,0.8054052834152369,0.8609241014116338,0.5762120665089021,0.37561031893300983,0.5787538049540933
Albanycity,0.37727009021382274,0.2700272478107918,0.6060113431555547,0.7258424604970597,0.49478778541930724,0.37662805614515055,0.49541719916623095
Newarkcity,0.61866881677105,0.19267166626552826,0.5075458452489134,0.14013020305725624,0.364754132835687,0.4742972996457356,0.325083493200828
EastOrangecity,0.7212623467555765,0.25848905218661367,0.5481294811568771,0.18781635725751886,0.42892430933914655,0.5599901597639401,0.3877699884157305
Ogdencity,0.31219061508701407,0.25292049608155975,0.7033359257785086,0.7972166887242148,0.5164159314178243,0.34201167213562217,0.518146463614837
Petersburgcity,0.6267493008530695,0.22789690138122332,0.5317096044474573,0.6187059179218067,0.5012654311508892,0.5075331044638196,0.4856726268510144
Baytowncity,0.38592403396164876,0.30960282195697686,0.7331886324609086,0.7742752814335854,0.5507476924532799,0.40429228331536043,0.5489859643016801
Eugenecity,0.2806421487255764,0.27880825696589895,0.7839485141115086,0.8608632324770699,0.5510655380700135,0.3383446579218591,0.5548195794003077
Providencecity,0.37675305725369773,0.22067776317871057,0.6104905153318596,0.42135324551212516,0.4073186453190983,0.352254929043102,0.39005801712436217
NorthLittleRockcity,0.3862992242038382,0.265373592879308,0.7044065279484321,0.5819594205120734,0.48450969138591293,0.3832755183960685,0.47234105444786845
Metuchenborough,0.30460736185589155,0.4982935766198653,0.8986978826098729,0.930359855762741,0.6579896692120928,0.42553743821315904,0.6692570786079348
Warrentown,0.23823755709887445,0.33083265808449913,0.8526334773280838,0.9893635161684933,0.6027668021699877,0.3367331213900839,0.6142330591612895
Kentcity,0.30483669079911546,0.23759884008260967,0.7284155345717264,0.9019371695802523,0.5431970587584259,0.3387696251816401,0.548511247973027
Cypresscity,0.3115882932061422,0.4734103695843648,0.8617050572840956,0.8494957925444638,0.6240498781547666,0.4172148464522499,0.6315305187366962
Yukoncity,0.2734666314671033,0.3657439052409884,0.8591524632730495,0.9114147763100228,0.602444444072791,0.3657722949351833,0.6096714234133339
Lislevillage,0.2889091966337579,0.4764606919990977,0.8986272583698816,0.9462105550635745,0.6525519255165779,0.4103979046834632,0.6643086651195296
ChapelHilltown,0.3329479104889336,0.32551095883051145,0.7814538417127543,0.8585246281396858,0.5746093347929713,0.3830380971766698,0.5780910265313968
Bedfordcity,0.02852462977571318,0.27311582408046,0.7810470837491749,0.9043497677635807,0.4967593263422322,0.18438318771497103,0.5151540202581898
Mauldincity,0.3419762233758727,0.4144677129733625,0.8713804225323891,0.9733236625154666,0.6502870053492728,0.4242517634271591,0.659008741828301
Kentcity,0.29628100693653353,0.33687660307629697,0.7367750318589267,0.6492063275786906,0.504784742362612,0.35322884561489293,0.5024360869555883
Waynesborocity,0.07413420418559602,0.2946881130701472,0.7711013759982586,0.8170331573467985,0.4892392126502001,0.21444098533254838,0.5025634971618547
Westfieldcity,0.28191318102558327,0.33791640958871094,0.8392803091743082,0.8865862595609816,0.586424039837396,0.3607584659714502,0.5915894987848861
Bountifulcity,0.27221096118636157,0.3848548213443586,0.920232889411553,0.9507563215926652,0.6320137483837346,0.37634767980428335,0.63917211300069
Cadillaccity,0.0283351172750912,0.22173687635634876,0.7438824943663566,0.8814847854267267,0.4688598183561308,0.16626755410926436,0.48541002086321217
Arlingtontown,0.27777629466270715,0.4197101206929194,0.8928218855686978,0.9511298455499462,0.6353595366185676,0.3874444561000749,0.6453716259191407
PaloAltocity,0.2923881210976187,0.5093490296814362,0.8540321483878248,0.9117731597609958,0.6418856147319689,0.4171635943620975,0.6556207107298183
Spartatownship,0.03209764006758844,0.5663092637531366,0.9213376552311264,0.9855625565720367,0.6263267789059721,0.2821374774869831,0.6562486051572949
Stratfordtown,0.3157304551586077,0.4112819710368139,0.8532885073011995,0.848229611338471,0.607132636208773,0.4016520341070495,0.6116572672045469
DeerParkcity,0.3014040177072262,0.4425388009889069,0.8753076970099934,0.9698372359059515,0.6472719379030195,0.40756523043395054,0.6590551540119014
ArlingtonHeightsvillage,0.2769993671193532,0.4867622180313303,0.9325068522504621,0.9150068391408421,0.6528188191354969,0.4075051291855064,0.6624319610256147
Hazelwoodcity,0.3235332230319408,0.3687152204748624,0.8268229902988246,0.7815143889153251,0.5751464556802381,0.3901634236540555,0.5751401254832093
NewHopecity,0.2819270109706079,0.366244590639916,0.8284991201092301,0.9064731607131524,0.5957859706082267,0.36857848983684416,0.603900551621888
Newberrytownship,0.029264968176545284,0.3677530130716819,0.8789520420968651,0.9840046021998122,0.5649936563862261,0.22152062091407487,0.5871706866361304
SouthElMontecity,0.478290212886524,0.25656469071228044,0.7820038900869694,0.575668562878141,0.5231318391409787,0.44252441139011467,0.5017287966718251
Stephenvillecity,0.050194242714309535,0.22619773516626168,0.7712637536729646,0.9825197293526706,0.5075438652265516,0.1864185208228003,0.5269068386331345
Cudahycity,0.49023199588562194,0.2093282863190606,0.7388637267587874,0.6866392435056536,0.5312658131172809,0.43715713360438396,0.5146094034762961
Lincolntownship,0.247081672685884,0.38826432623367835,0.906498217479883,0.9552113008717881,0.6242638793178084,0.3611031784741351,0.6337586661647934
Albanycity,0.3160746864400379,0.3594354339133677,0.7966006907353412,0.8447555818176078,0.5792165982265887,0.3829269825398005,0.5837923801543685
Ewingtownship,0.3646121846085085,0.42397275180356986,0.8796144349324279,0.7640073993865458,0.608051692682763,0.43406700905071066,0.605239369265222
FortThomascity,0.2701174638605017,0.3792386862963148,0.9115571625369315,0.994439100524059,0.6388381033044518,0.37435845342700247,0.6484382613255988
LaMiradacity,0.34131945398662267,0.44470989990277004,0.8972836380247478,0.816544152101868,0.6249642860040021,0.4288413481987039,0.6260968340036656
Swataratownship,0.3195659478606409,0.35585814553979933,0.8674213728188115,0.8925454673544005,0.6088477333934131,0.3910689542044478,0.6119185480041505
Totowaborough,0.2793080421269018,0.44475298547276826,0.9335472888164387,0.9046159719474993,0.640556072090902,0.3968603348711522,0.6473817534147484
WestCaldwelltownship,0.27389953425607366,0.5909327397194792,0.9838476390505858,0.9726610149851339,0.7053352320028182,0.44068688233397957,0.7206275610727157
Coventrytown,0.22117664065026374,0.3737689823778071,0.90089674300927,0.9270885941791203,0.6057327400541153,0.3398537458518731,0.614671949698985
CalumetCitycity,0.4008171054363142,0.313791290922224,0.7553204918968356,0.5543386033608114,0.5060668729040463,0.4085815923044262,0.49166648775154065
Troycity,0.27676820007114905,0.5138682441870868,0.940092507052458,0.9058287680807954,0.6591394298478723,0.41521381709659444,0.669281245105086
Danvillecity,0.28245710123446555,0.6493863660516639,0.9200525089400602,0.9576496655952019,0.7023864104553479,0.4569324756051336,0.7226127315289649
Waycrosscity,0.26790549932910435,0.17194123857553112,0.5925851590448967,0.768040761606153,0.4501181646389213,0.2829424526379252,0.4540927317293054
Centervillecity,0.27595245332718654,0.4407070205883451,0.8862400090136524,0.9513359190007066,0.6385588504824726,0.39172489735654203,0.6500513743448832
Rostravertownship,0.17772519324409616,0.2750455545926356,0.875088109575429,0.9557112969704408,0.5708925385956504,0.28475332240313095,0.5797897160328279
Ryecity,0.2860700172400335,0.6139285628082232,0.9376430620112874,0.9163377076108784,0.6884948374176056,0.4490966300870311,0.7038224969759946
Lyndhursttownship,0.2807829078644282,0.4041501245044895,0.8878354726556851,0.9056694026661027,0.6196094769226764,0.38296201022764625,0.6266695342552003
Somervillecity,0.3077867273594485,0.3281760350454193,0.7771798258164874,0.852155286457549,0.5663244686697261,0.36790548897852604,0.5710927070860776
Sheltontown,0.27827896189450096,0.47214029591221957,0.9046467158806623,0.9635587666739838,0.6546561850903416,0.4037662991167212,0.6672948543308936
NorthBergentownship,0.37828716995271966,0.3374632191762306,0.799814959467322,0.8352599707660233,0.5877063298405739,0.41460080185382703,0.5874373828666846
Columbuscity,0.45502283439359864,0.2564242094870354,0.7073576635594502,0.7644616394601036,0.545816586725047,0.4292116662401063,0.5387418542747515
MortonGrovevillage,0.2740479489524538,0.4582485115848776,0.9694363255530299,0.9136062100505721,0.6538347490352334,0.40046257107809724,0.6602532713917317
TwinFallscity,0.043610245216197684,0.2653722037891337,0.7950530066958743,0.8759898804771754,0.49500633404459526,0.19148277255695237,0.5101412756623072
Minnetonkacity,0.2741925546576528,0.47990202917442365,0.9000861890724258,0.9417704580405036,0.6489878077362515,0.40234902016051166,0.6613574949104939
EastProvidencecity,0.2904294723351205,0.3240312745162191,0.8549811642503968,0.9062579814235678,0.5939249731313261,0.3639292502941628,0.5981689040990394
Cohoescity,0.271732490889693,0.2664587541411435,0.7174458785364807,0.9210224874894257,0.5441649027641857,0.3265122652113301,0.5540800463744056
GlensFallscity,0.27597903474311336,0.29249602897654403,0.7603949736609387,0.809752295615156,0.534655583248938,0.3357814946364022,0.5379492990583205
Dyersburgcity,0.12205096003404103,0.2142205055791109,0.7071211485744442,0.7781822744046167,0.45539372214805324,0.2149111062775964,0.46355525571681533
Cromwelltown,0.25795214640786845,0.454085491992069,0.895917546047747,0.9495174313082025,0.6393681539389717,0.3851715706818449,0.6518548154812045
Bloomfieldtownship,0.28207939591972253,0.7206861557980347,0.9533046170759076,0.9199525166568085,0.7190056713626184,0.4778852730451456,0.739268404335579
Cranstoncity,0.28378726718829916,0.34980322423994503,0.8633352221808226,0.9241315348651322,0.6052643121185497,0.36835410078531694,0.6116049256053475
Marshallcity,0.23799788838715155,0.2039140511827129,0.6753274988109023,0.6842331641549798,0.45036815063393665,0.277022519284048,0.4491092420409186
CoralGablescity,0.39194429004036446,0.44972845407185513,0.8435811466294973,0.6449709877190507,0.5825562196151919,0.45108279086520225,0.5755149198712441
Hagerstowncity,0.30059144791997544,0.25234273584098477,0.6637195874892657,0.8507952151345746,0.5168622465962001,0.3336436549743023,0.5238035923745161
Vernontown,0.27555571608611307,0.40192157294802255,0.8258548912391207,0.9188682857555487,0.6055501165072013,0.3749213938092248,0.6165190790761181
Killeencity,0.4526288773347127,0.2596965685898544,0.754159578993062,0.6690456892874783,0.5338826785512769,0.42889748130011984,0.5199803686287547
Morgantowncity,0.0451233934014985,0.2224313145106479,0.8170041113831898,0.924371659565191,0.5022326197151319,0.18371425872131103,0.5164663931796893
Athenscity,0.0732552883864663,0.21354468712411684,0.7208782141402169,0.8883975749284124,0.47401894114480314,0.18984936791182472,0.4894093791210954
Clintontownship,0.28500707154936755,0.388487120159471,0.8625766750235031,0.9215480593376677,0.6144047315175023,0.3797886253907048,0.6225273031637157
Hamdentown,0.30536378009195514,0.41169417964321076,0.8859783025933305,0.9179702307002203,0.6302516232571792,0.40034336512102453,0.6371677396400864
Friendswoodcity,0.2968631976416457,0.47886123444106227,0.9026461447148506,0.9425041751753132,0.6552186879932179,0.4160935036618677,0.6663114913562118
SanGabrielcity,0.3585063230019582,0.3155167434343338,0.8069625786367163,0.7344194540569947,0.5538512747825007,0.39343624333729954,0.5480746395751335
SanLuisObispocity,0.3012384077266897,0.2776549937404881,0.7813075650285154,0.7923379731523433,0.5381347349120091,0.34799557662007113,0.5375070846188905
Bedfordcity,0.2926763796539788,0.42306400921908116,0.8595932534947885,0.9533160880079736,0.6321624325939555,0.3950274481598217,0.64336795579787
Lakevillecity,0.2730569119812845,0.43712261575572425,0.9091024302903963,0.8799046361117971,0.6247966485348005,0.3882056220978485,0.6315400440145926
Marshfieldcity,0.027785474823170276,0.2939496736749887,0.8614318671469351,0.9736895437943687,0.5392141398598658,0.19825781037790594,0.5581352336348282
BigRapidscity,0.05435127175147991,0.16102414702931145,0.7137870092365812,0.9327720633263294,0.4654836228359255,0.16461727176315358,0.4817665193043045
Grovescity,0.30188398375416853,0.33201819876585165,0.8621785727550988,0.9249946083770584,0.6052688409130443,0.3743430033546032,0.6099163534447265
Longviewcity,0.3762916798987343,0.276528341105502,0.7374052886666428,0.739773940030216,0.5324998124252738,0.3882763889412437,0.5276300780537908
Norfolkcity,0.46783846023742176,0.25512351613110024,0.6716581609611723,0.5612589198442635,0.48896976429348943,0.42690308317971426,0.4728140550323279
Birminghamcity,0.5795711081018763,0.212550429672563,0.6185922384014122,0.3194953809377472,0.43255228927839967,0.47066518549930286,0.3992464124837508
McCombcity,0.25467902932045366,0.1545870151570484,0.6179541389844647,0.690664535738807,0.42947117980019345,0.26925214668720576,0.42810209892974027
RoundRockcity,0.10149550208237287,0.35091093769220005,0.7958377762619917,0.939379947383739,0.5469060408550759,0.25298738839821516,0.5665539211916546
Bridgeporttown,0.4648787271128445,0.2774105828692629,0.5949623011501831,0.10044846771594554,0.35942501971205904,0.4095443902921339,0.325325920828168
Onalaskacity,0.2696266814605684,0.34847209921628364,0.8750187283102212,0.994183893619494,0.6218253506516418,0.36266649904410847,0.6317258798048913
Northvilletownship,0.2913058342955326,0.5144571981832813,0.8981137164476158,0.9496504698150013,0.6633818046853578,0.42258471879150394,0.6771162105481145
Lincolnwoodvillage,0.27480164043108796,0.5274618117283354,0.964610445982177,0.8921024430824316,0.664744085306008,0.41920200832129045,0.6737516937258831
Lawrencevillecity,0.29965723120583754,0.3555711191645992,0.7960410865967008,0.8918994261059002,0.5857922157682595,0.3734327324123858,0.5933808271416575
SouthBurlingtoncity,0.272588145301058,0.42463281012541526,0.8393130322471423,0.9561909181373759,0.6231812264527479,0.38178957008398345,0.6366273539884774
Indianolacity,0.028213784906619847,0.3172879377944779,0.8489036856311583,0.9742579540423748,0.5421658405936577,0.2041296026141437,0.5628872616586114
MountPleasanttown,0.31538219861836037,0.39294537487020276,0.8439707805874909,0.9576479949348424,0.6274865872527241,0.3993960225505564,0.6370486067826838
AlbertLeacity,0.03856401439693034,0.26146409800279913,0.8356860213240679,0.9383892490979474,0.5185258457054363,0.19255232100949896,0.5348060112744236
Hendersoncity,0.15849280036126312,0.24836533456551255,0.7316200280146024,0.7589397071818768,0.4743544675308137,0.24787282721274873,0.4802140781993899
LakeWorthcity,0.37788034740885845,0.2565970056945492,0.64914948883898,0.5742622581090852,0.46447227501286825,0.37123830330954666,0.454663746390658
Bethlehemtownship,0.256080794116134,0.4199341167494292,0.9366961126902609,0.9811933911793969,0.6484761036838051,0.37864719636929345,0.6588936337399268
MichiganCitycity,0.14110102687253054,0.25796909457189443,0.6758770841960993,0.7417335988138737,0.4541702011135995,0.2351497504010151,0.4633064302294564
Kenoshacity,0.3140535605736655,0.28613175502050253,0.7703392350512002,0.820534214223441,0.5477646912172023,0.35833004061870477,0.5488783498981562
WestWindsortownship,0.0440424143396565,0.6628350624649967,0.9354422437373688,0.8984730823390915,0.6351982007202784,0.31450489685538907,0.6642893750566314
SantaBarbaracity,0.3568540050595998,0.34149156597300734,0.778217781141072,0.8420175664744205,0.5796452296620249,0.40126750096945335,0.5820670969743627
Harveycity,0.6786948736743363,0.20525113503872577,0.4539075816928414,0.33084136461629843,0.4171737387555505,0.516968538947983,0.3873482409699428
Danvillecity,0.44963578403504467,0.2297896323856463,0.6730807246015608,0.8150602923830603,0.541891608351328,0.41762977436531756,0.5379982791579331
Logansportcity,0.03290195622770969,0.23614596552664663,0.7381222755833743,0.990689555072055,0.4994649381024464,0.17644326184024978,0.5222555025418273
Moorparkcity,0.33066306480270324,0.5431694702131084,0.9073942346173608,0.9197662975633641,0.6752482667991342,0.45428056106983394,0.6864921902169545
RedBankcity,0.2976320354451026,0.2889694857774891,0.7626273764947149,0.8796530327471366,0.5572204826161108,0.35058570823291463,0.5626386379453512
Augustacity,0.5459055273832002,0.1603808061501686,0.49755867686285377,0.5568711407599924,0.44017903778905376,0.43461546575482024,0.4238684249222591
Bartletttown,0.2812493747529735,0.4596122059649496,0.9260074546513578,0.9486190660565235,0.6538720253564512,0.403163874821903,0.6639207474873082
Goshentown,0.07243194214132972,0.44361039019975157,0.8843323709797647,0.9759895129808682,0.5940910540754285,0.2692112885328231,0.6172328335784047
WestOrangetownship,0.3055420942095232,0.4683095404166526,0.9145076512553709,0.8581406634157055,0.636624987324313,0.41639526319379316,0.6419450102426862
Redmondcity,0.2797300525580421,0.4213625791292779,0.8453200473402193,0.9117644283431158,0.6145442768426638,0.3841382107663659,0.6249481222213704
Madisonborough,0.2956636865427295,0.5197139778123493,0.894084238017323,0.9861533524963212,0.6739038137171808,0.4276758775409877,0.6897097840046116
Brooklinetown,0.2887945452751692,0.43299802193326836,0.8498121465949549,0.8794349036064256,0.6127599043524545,0.3921401127273185,0.621451216035933
Scituatetown,0.23415921007115886,0.48017264941732923,0.8478034573550437,0.9242556387608529,0.6215977389010963,0.37346284930075124,0.6377210199386951
LaGrangecity,0.23579665215772527,0.23263322825199834,0.6252723121471551,0.7590507737482387,0.46318824157627936,0.28253806368368534,0.4697189934610472
BellGardenscity,0.4840537739549078,0.226765300133864,0.7425558217752097,0.6284205905590866,0.520448871605767,0.4365353062108577,0.5018776863539087
