communityname,DemographicsScore,IncomeScore,HousingScore,CrimeScore
Lowertownship,0.03351034120562682,0.2912049453064691,0.7334162091608147,0.9230290130126434
Morristowntown,0.41380105325390015,0.4129343159104336,0.7407849287383759,0.8713576473890844
Chillicothecity,0.0645255061617943,0.23401819491822076,0.735907243236558,0.757578507367912
Vincennescity,0.038516312682956154,0.22042649113851628,0.7283765468185925,0.9277595732174242
Demingcity,0.1818620691690608,0.15814114806014049,0.6677860383864359,0.8969880226751094
Waterfordtownship,0.2579085384605237,0.42882061022086665,0.9101074727505152,0.8561984798246149
Chelmsfordtown,0.27225840868872264,0.49707428642413604,0.9134525628701095,0.9292007985582712
Wilmingtoncity,0.4369644489297838,0.22896289825175764,0.6256231973222403,0.6531701927600891
Lubbockcity,0.3684222503296905,0.26575471930097055,0.7596702703562751,0.792980699725791
Vinelandcity,0.3835217575596842,0.31264098127941464,0.753961183001166,0.7169120149269963
Brocktoncity,0.3463267646935491,0.2997233929271521,0.7316810413939635,0.5651516538441888
Dovertownship,0.2653880838918446,0.40233047775834463,0.8262242641669353,0.9338518037669277
Dunedincity,0.27755429853236396,0.29831279909747455,0.7797436887532232,0.9076645570317196
Novatocity,0.2997638823180342,0.4393343144142175,0.8632929834377536,0.9065328758367933
Delhitownship,0.27084198985901126,0.4160142797939723,0.9322708209295589,0.9746541263143453
Orlandocity,0.4223262953101343,0.2853019741271736,0.6466034741744819,0.5613128559968195
Cerritoscity,0.33320992564623797,0.5278340274784967,0.9304392196513935,0.6416036003754446
Hillsboroughtownship,0.1940041544761773,0.5425219520716564,0.9248783942562432,0.9883056696240686
Cartersvillecity,0.11513575948107363,0.270849466259354,0.7324458250006751,0.8343056032108811
CliffsideParkborough,0.3008828296440822,0.3976553928827382,0.8464229679635762,0.9680447543680948
Miamicity,0.03480208081237829,0.21155250813870252,0.740558821312412,0.9347636510946417
Oronotown,0.25526831343547535,0.2939265277149953,0.7709009892215689,0.9894247465411976
Palatinevillage,0.2810605703366996,0.4659513945007211,0.9006544819695376,0.8749134703442263
Largocity,0.2774398646415346,0.2870149159954118,0.7382630141174142,0.9007569454230913
DearbornHeightscity,0.2750832555718707,0.3725036750341967,0.8928421799813806,0.8736395595003346
Schenectadycity,0.3168655986512714,0.259263163465269,0.682390000115904,0.7904850703769248
Schaumburgvillage,0.2842658069184223,0.4570889925904762,0.8865067855175289,0.9127781072206574
Piedmontcity,0.28218379367920493,0.7201099676427234,0.9336141771782313,0.8352319459458011
Hattiesburgcity,0.4695611755240897,0.17728273264693098,0.5954817132299761,0.7833278887758556
Longmeadowtown,0.27285272401251803,0.5670075139991431,0.962128947877835,0.9728818229762184
Oaklandcity,0.515645587522192,0.2546192427592979,0.6190366874783203,0.12498179540466824
FairLawnborough,0.27816542815758993,0.46950512224069146,0.9509070400813897,0.9746756567747425
LowerPaxtontownship,0.2881203540745809,0.39073100136641237,0.8718085440135854,0.9274360977939099
Bangorcity,0.27364967692658926,0.2665339233492795,0.7454384558822883,0.8914631747236359
ParkRidgecity,0.27095375266796506,0.49697583585298766,0.9457153808085655,0.948681696598978
FarmersBranchcity,0.33151362021898717,0.38542655248282676,0.8319860939993386,0.826029784130244
Montvilletownship,0.25215050234907566,0.6487427875546081,0.9573747389462659,0.9489724309215207
Towamencintownship,0.27167412460404583,0.4656723245817399,0.9141354130181752,0.9842409574475325
Shelbytownship,0.2709626968008193,0.45761036592272614,0.9126770046196873,0.9303544990757362
DaytonaBeachcity,0.42541479249894193,0.21985525054424734,0.5710079825033132,0.5329904234238002
SouthHadleytown,0.2691436375594732,0.3893140281543134,0.8695515203299047,0.9631001248191255
Springdalecity,0.2716953135173716,0.2912036446928059,0.8245086206376505,0.9524239709986495
Mercedescity,0.258301409650196,0.10542688797344811,0.6654173686534097,0.8138617818106696
Uticacity,0.32718500813407553,0.21131725505582158,0.676438456655272,0.7641315659759937
CedarHillcity,0.3586781864324694,0.4136198339657768,0.8655872016289661,0.9395524499697083
TexasCitycity,0.4301360586029995,0.2794811901619925,0.7019144634879105,0.6841382748907243
WestCovinacity,0.39860498611308404,0.4019804744314714,0.8301147109990196,0.686252373077961
Pleasantoncity,0.29189842052847925,0.5403125759260041,0.885490955412094,0.9434580915296444
EastGrandRapidscity,0.27380269090921006,0.5504313485181069,0.9280974174018805,0.9452307750798374
Norwalkcity,0.04184096101775499,0.27900209091959,0.797069237682525,0.9988826625043712
Hamiltoncity,0.3050672515081611,0.24656148723631777,0.722893835629851,0.6554532848773784
Harwichtown,0.031162056027422592,0.3026060784514392,0.7013980823675038,0.9537078445646497
Jeffersontowncity,0.30257078195028225,0.39743702944338033,0.8600377350655124,0.9554086242889367
Bainbridgecity,0.2621472605086729,0.19280095435012762,0.6158673142749564,0.7675473782808477
MenloParkcity,0.35293839570279384,0.46913514226881753,0.8212948611993457,0.8321588104971512
Flagstaffcity,0.07732177334561677,0.3035108033425135,0.7447529745119778,0.9052558837793196
Kilgorecity,0.09754264892333589,0.27752355042432175,0.7621597264595678,0.7466233579134909
Glassboroborough,0.3663856003208024,0.3356872647636626,0.760561311289445,0.8931998330827767
SanJuancity,0.4961088126573955,0.13826718029032348,0.7122530365509829,0.8745657500998855
Swampscotttown,0.2723125408829535,0.47262513184027055,0.9005912228507941,0.9696624973044734
LosGatostown,0.2839939150818663,0.5269085609166168,0.8356139332820478,0.8892467865528171
CreveCoeurcity,0.28573421001682686,0.5489852463335737,0.9330621453280082,0.9596441657062427
Denisoncity,0.32100411669991147,0.2487112240963631,0.7242941223205254,0.7912592348672424
Bakersfieldcity,0.3659764569032765,0.3106814359803366,0.7530689248598899,0.6791686980246472
TheVillagecity,0.32160146515065524,0.3169174160580826,0.8054052834152369,0.8609241014116338
Albanycity,0.37727009021382274,0.2700272478107918,0.6060113431555547,0.7258424604970597
Newarkcity,0.61866881677105,0.19267166626552826,0.5075458452489134,0.14013020305725624
EastOrangecity,0.7212623467555765,0.25848905218661367,0.5481294811568771,0.18781635725751886
Ogdencity,0.31219061508701407,0.25292049608155975,0.7033359257785086,0.7972166887242148
Petersburgcity,0.6267493008530695,0.22789690138122332,0.5317096044474573,0.6187059179218067
Baytowncity,0.38592403396164876,0.30960282195697686,0.7331886324609086,0.7742752814335854
Eugenecity,0.2806421487255764,0.27880825696589895,0.7839485141115086,0.8608632324770699
Providencecity,0.37675305725369773,0.22067776317871057,0.6104905153318596,0.42135324551212516
NorthLittleRockcity,0.3862992242038382,0.265373592879308,0.7044065279484321,0.5819594205120734
Metuchenborough,0.30460736185589155,0.4982935766198653,0.8986978826098729,0.930359855762741
Warrentown,0.23823755709887445,0.33083265808449913,0.8526334773280838,0.9893635161684933
Kentcity,0.30483669079911546,0.23759884008260967,0.7284155345717264,0.9019371695802523
Cypresscity,0.3115882932061422,0.4734103695843648,0.8617050572840956,0.8494957925444638
Yukoncity,0.2734666314671033,0.3657439052409884,0.8591524632730495,0.9114147763100228
Lislevillage,0.2889091966337579,0.4764606919990977,0.8986272583698816,0.9462105550635745
ChapelHilltown,0.3329479104889336,0.32551095883051145,0.7814538417127543,0.8585246281396858
Bedfordcity,0.02852462977571318,0.27311582408046,0.7810470837491749,0.9043497677635807
Mauldincity,0.3419762233758727,0.4144677129733625,0.8713804225323891,0.9733236625154666
Kentcity,0.29628100693653353,0.33687660307629697,0.7367750318589267,0.6492063275786906
Waynesborocity,0.07413420418559602,0.2946881130701472,0.7711013759982586,0.8170331573467985
Westfieldcity,0.28191318102558327,0.33791640958871094,0.8392803091743082,0.8865862595609816
Bountifulcity,0.27221096118636157,0.3848548213443586,0.920232889411553,0.9507563215926652
Cadillaccity,0.0283351172750912,0.22173687635634876,0.7438824943663566,0.8814847854267267
Arlingtontown,0.27777629466270715,0.4197101206929194,0.8928218855686978,0.9511298455499462
PaloAltocity,0.2923881210976187,0.5093490296814362,0.8540321483878248,0.9117731597609958
Spartatownship,0.03209764006758844,0.5663092637531366,0.9213376552311264,0.9855625565720367
Stratfordtown,0.3157304551586077,0.4112819710368139,0.8532885073011995,0.848229611338471
DeerParkcity,0.3014040177072262,0.4425388009889069,0.8753076970099934,0.9698372359059515
ArlingtonHeightsvillage,0.2769993671193532,0.4867622180313303,0.9325068522504621,0.9150068391408421
Hazelwoodcity,0.3235332230319408,0.3687152204748624,0.8268229902988246,0.7815143889153251
NewHopecity,0.2819270109706079,0.366244590639916,0.8284991201092301,0.9064731607131524
Newberrytownship,0.029264968176545284,0.3677530130716819,0.8789520420968651,0.9840046021998122
SouthElMontecity,0.478290212886524,0.25656469071228044,0.7820038900869694,0.575668562878141
Stephenvillecity,0.050194242714309535,0.22619773516626168,0.7712637536729646,0.9825197293526706
Cudahycity,0.49023199588562194,0.2093282863190606,0.7388637267587874,0.6866392435056536
Lincolntownship,0.247081672685884,0.38826432623367835,0.906498217479883,0.9552113008717881
Albanycity,0.3160746864400379,0.3594354339133677,0.7966006907353412,0.8447555818176078
Ewingtownship,0.3646121846085085,0.42397275180356986,0.8796144349324279,0.7640073993865458
FortThomascity,0.2701174638605017,0.3792386862963148,0.9115571625369315,0.994439100524059
LaMiradacity,0.34131945398662267,0.44470989990277004,0.8972836380247478,0.816544152101868
Swataratownship,0.3195659478606409,0.35585814553979933,0.8674213728188115,0.8925454673544005
Totowaborough,0.2793080421269018,0.44475298547276826,0.9335472888164387,0.9046159719474993
WestCaldwelltownship,0.27389953425607366,0.5909327397194792,0.9838476390505858,0.9726610149851339
Coventrytown,0.22117664065026374,0.3737689823778071,0.90089674300927,0.9270885941791203
CalumetCitycity,0.4008171054363142,0.313791290922224,0.7553204918968356,0.5543386033608114
Troycity,0.27676820007114905,0.5138682441870868,0.940092507052458,0.9058287680807954
Danvillecity,0.28245710123446555,0.6493863660516639,0.9200525089400602,0.9576496655952019
Waycrosscity,0.26790549932910435,0.17194123857553112,0.5925851590448967,0.768040761606153
Centervillecity,0.27595245332718654,0.4407070205883451,0.8862400090136524,0.9513359190007066
Rostravertownship,0.17772519324409616,0.2750455545926356,0.875088109575429,0.9557112969704408
Ryecity,0.2860700172400335,0.6139285628082232,0.9376430620112874,0.9163377076108784
Lyndhursttownship,0.2807829078644282,0.4041501245044895,0.8878354726556851,0.9056694026661027
Somervillecity,0.3077867273594485,0.3281760350454193,0.7771798258164874,0.852155286457549
Sheltontown,0.27827896189450096,0.47214029591221957,0.9046467158806623,0.9635587666739838
NorthBergentownship,0.37828716995271966,0.3374632191762306,0.799814959467322,0.8352599707660233
Columbuscity,0.45502283439359864,0.2564242094870354,0.7073576635594502,0.7644616394601036
MortonGrovevillage,0.2740479489524538,0.4582485115848776,0.9694363255530299,0.9136062100505721
TwinFallscity,0.043610245216197684,0.2653722037891337,0.7950530066958743,0.8759898804771754
Minnetonkacity,0.2741925546576528,0.47990202917442365,0.9000861890724258,0.9417704580405036
EastProvidencecity,0.2904294723351205,0.3240312745162191,0.8549811642503968,0.9062579814235678
Cohoescity,0.271732490889693,0.2664587541411435,0.7174458785364807,0.9210224874894257
GlensFallscity,0.27597903474311336,0.29249602897654403,0.7603949736609387,0.809752295615156
Dyersburgcity,0.12205096003404103,0.2142205055791109,0.7071211485744442,0.7781822744046167
Cromwelltown,0.25795214640786845,0.454085491992069,0.895917546047747,0.9495174313082025
Bloomfieldtownship,0.28207939591972253,0.7206861557980347,0.9533046170759076,0.9199525166568085
Cranstoncity,0.28378726718829916,0.34980322423994503,0.8633352221808226,0.9241315348651322
Marshallcity,0.23799788838715155,0.2039140511827129,0.6753274988109023,0.6842331641549798
CoralGablescity,0.39194429004036446,0.44972845407185513,0.8435811466294973,0.6449709877190507
Hagerstowncity,0.30059144791997544,0.25234273584098477,0.6637195874892657,0.8507952151345746
Vernontown,0.27555571608611307,0.40192157294802255,0.8258548912391207,0.9188682857555487
Killeencity,0.4526288773347127,0.2596965685898544,0.754159578993062,0.6690456892874783
Morgantowncity,0.0451233934014985,0.2224313145106479,0.8170041113831898,0.924371659565191
Athenscity,0.0732552883864663,0.21354468712411684,0.7208782141402169,0.8883975749284124
Clintontownship,0.28500707154936755,0.388487120159471,0.8625766750235031,0.9215480593376677
Hamdentown,0.30536378009195514,0.41169417964321076,0.8859783025933305,0.9179702307002203
Friendswoodcity,0.2968631976416457,0.47886123444106227,0.9026461447148506,0.9425041751753132
SanGabrielcity,0.3585063230019582,0.3155167434343338,0.8069625786367163,0.7344194540569947
SanLuisObispocity,0.3012384077266897,0.2776549937404881,0.7813075650285154,0.7923379731523433
Bedfordcity,0.2926763796539788,0.42306400921908116,0.8595932534947885,0.9533160880079736
Lakevillecity,0.2730569119812845,0.43712261575572425,0.9091024302903963,0.8799046361117971
Marshfieldcity,0.027785474823170276,0.2939496736749887,0.8614318671469351,0.9736895437943687
BigRapidscity,0.05435127175147991,0.16102414702931145,0.7137870092365812,0.9327720633263294
Grovescity,0.30188398375416853,0.33201819876585165,0.8621785727550988,0.9249946083770584
Longviewcity,0.3762916798987343,0.276528341105502,0.7374052886666428,0.739773940030216
Norfolkcity,0.46783846023742176,0.25512351613110024,0.6716581609611723,0.5612589198442635
Birminghamcity,0.5795711081018763,0.212550429672563,0.6185922384014122,0.3194953809377472
McCombcity,0.25467902932045366,0.1545870151570484,0.6179541389844647,0.690664535738807
RoundRockcity,0.10149550208237287,0.35091093769220005,0.7958377762619917,0.939379947383739
Bridgeporttown,0.4648787271128445,0.2774105828692629,0.5949623011501831,0.10044846771594554
Onalaskacity,0.2696266814605684,0.34847209921628364,0.8750187283102212,0.994183893619494
Northvilletownship,0.2913058342955326,0.5144571981832813,0.8981137164476158,0.9496504698150013
Lincolnwoodvillage,0.27480164043108796,0.5274618117283354,0.964610445982177,0.8921024430824316
Lawrencevillecity,0.29965723120583754,0.3555711191645992,0.7960410865967008,0.8918994261059002
SouthBurlingtoncity,0.272588145301058,0.42463281012541526,0.8393130322471423,0.9561909181373759
Indianolacity,0.028213784906619847,0.3172879377944779,0.8489036856311583,0.9742579540423748
MountPleasanttown,0.31538219861836037,0.39294537487020276,0.8439707805874909,0.9576479949348424
AlbertLeacity,0.03856401439693034,0.26146409800279913,0.8356860213240679,0.9383892490979474
Hendersoncity,0.15849280036126312,0.24836533456551255,0.7316200280146024,0.7589397071818768
LakeWorthcity,0.37788034740885845,0.2565970056945492,0.64914948883898,0.5742622581090852
Bethlehemtownship,0.256080794116134,0.4199341167494292,0.9366961126902609,0.9811933911793969
MichiganCitycity,0.14110102687253054,0.25796909457189443,0.6758770841960993,0.7417335988138737
Kenoshacity,0.3140535605736655,0.28613175502050253,0.7703392350512002,0.820534214223441
WestWindsortownship,0.0440424143396565,0.6628350624649967,0.9354422437373688,0.8984730823390915
SantaBarbaracity,0.3568540050595998,0.34149156597300734,0.778217781141072,0.8420175664744205
Harveycity,0.6786948736743363,0.20525113503872577,0.4539075816928414,0.33084136461629843
Danvillecity,0.44963578403504467,0.2297896323856463,0.6730807246015608,0.8150602923830603
Logansportcity,0.03290195622770969,0.23614596552664663,0.7381222755833743,0.990689555072055
Moorparkcity,0.33066306480270324,0.5431694702131084,0.9073942346173608,0.9197662975633641
RedBankcity,0.2976320354451026,0.2889694857774891,0.7626273764947149,0.8796530327471366
Augustacity,0.5459055273832002,0.1603808061501686,0.49755867686285377,0.5568711407599924
Bartletttown,0.2812493747529735,0.4596122059649496,0.9260074546513578,0.9486190660565235
Goshentown,0.07243194214132972,0.44361039019975157,0.8843323709797647,0.9759895129808682
WestOrangetownship,0.3055420942095232,0.4683095404166526,0.9145076512553709,0.8581406634157055
Redmondcity,0.2797300525580421,0.4213625791292779,0.8453200473402193,0.9117644283431158
Madisonborough,0.2956636865427295,0.5197139778123493,0.894084238017323,0.9861533524963212
Brooklinetown,0.2887945452751692,0.43299802193326836,0.8498121465949549,0.8794349036064256
Scituatetown,0.23415921007115886,0.48017264941732923,0.8478034573550437,0.9242556387608529
LaGrangecity,0.23579665215772527,0.23263322825199834,0.6252723121471551,0.7590507737482387
BellGardenscity,0.4840537739549078,0.226765300133864,0.7425558217752097,0.6284205905590866
Lufkincity,0.18428392640563607,0.24907910696891192,0.7388714199058022,0.7717910943280651
EastWindsortownship,0.07107276558007797,0.4737621620023849,0.8911920802688514,0.9821774341773392
Hutchinsoncity,0.028388946562310648,0.31917240680671854,0.8560378767412099,0.8909451973557572
Bothellcity,0.27648356067067376,0.38371702114600675,0.8505046606462396,0.815448078336205
Kirkwoodcity,0.29846307038477826,0.4215733119393976,0.8862109828286209,0.9286161929989144
FountainValleycity,0.2913512430363392,0.5112094126935982,0.8947593094083729,0.855691381865864
Franklincity,0.11647165346349458,0.34102615736789715,0.7793471731746,0.888600458068564
Martinsburgcity,0.0706268475964535,0.2518503221311677,0.7153072773983166,0.706772201642649
Bartowcity,0.17940608959236487,0.2736833199366232,0.6804123617479042,0.6938705594590668
Kingstonborough,0.269727117234292,0.29048537574378497,0.8666890446055538,0.8984376999307964
Tiftoncity,0.15382672967399638,0.21363958004447656,0.6423189354478226,0.8169517065131321
Gilroycity,0.1526794480966238,0.37283086644112484,0.804220419617523,0.6646811196373374
Bristolborough,0.32806140171091036,0.2809382662672898,0.7984992162066913,0.7568364081288006
Margatecity,0.30511122936704793,0.3154892645485721,0.8186820125566484,0.8843750460463022
Muskegoncity,0.4104751767631409,0.18437290678296347,0.598949184670781,0.753470721834771
Caldwellcity,0.07976945294514173,0.24292703696948886,0.7679815440582819,0.8627114535435662
FortLeeborough,0.2823328734023766,0.4439968476234178,0.8688047608368181,0.8833996728762935
Summittownship,0.25050725509629296,0.3575081735092016,0.8622735905432957,0.9603677109505746
NorthRichlandHillscity,0.29166751558357973,0.3917669907005021,0.8459935664429686,0.9280599549056053
Wataugacity,0.2941781227257534,0.41545103611454326,0.9126854556954818,0.9713879164216446
Gloucestercity,0.2702404999768889,0.3310002436188135,0.8128251143376111,0.8909140552705002
FortWaynecity,0.35727223258393503,0.28975697214453555,0.7017200095365065,0.6722884308653564
PriorLakecity,0.27154156514921207,0.4394721299585571,0.8892250650024842,0.9385901159902291
Claremontcity,0.3189461453702429,0.4933725524052936,0.8709689369904838,0.8075014121148655
Brooklyncity,0.27661831735382314,0.3064230725299615,0.8803157553681121,0.9050053792429917
Murraycity,0.28200630675591803,0.31888472789925615,0.8231069919645625,0.8708639399452948
Jacksonvillecity,0.3574949628748212,0.28334248576539095,0.7943246344993972,0.7931292788538532
Torringtontown,0.03589285095833175,0.36153817597817617,0.841903824027209,0.9581564308019923
OceanSpringscity,0.3014952718202857,0.3269183351360921,0.8259213275151194,0.9431625642006498
BrokenArrowcity,0.2885997771784823,0.38173977936302966,0.8811159195120464,0.9636952340530824
MountMorristownship,0.3985361116616797,0.23791058011852645,0.6444115708962972,0.7778583806157485
Cantoncity,0.359962929801098,0.2069336804455663,0.6910768507658024,0.580001147585695
Amherstcity,0.2747615988570492,0.3809246252859665,0.9236827560282508,0.9636972642661124
SierraMadrecity,0.29724871218348203,0.4466631050207581,0.8325329654339926,0.9224350488761801
Kennercity,0.38273518201185064,0.3149706672701948,0.7622580825853479,0.7120450008670572
Bouldercity,0.2860194563567407,0.31429600569423877,0.7905698662560166,0.9253209462681877
MiamiSpringscity,0.38195384393392356,0.33153139628938555,0.807708005223394,0.6838116645205954
UpperAllentownship,0.24562887750587564,0.4337084366879503,0.9276129680122588,0.9967383203518874
Sangercity,0.20886064358280515,0.22540504666621972,0.7760918760261726,0.8374658833506581
Enterprisecity,0.13523410999432905,0.2821628890170431,0.7734247765542112,0.7887957994990419
Portagecity,0.28628010779787844,0.3399018463128235,0.8507192436363378,0.9022378935880481
PleasantHillcity,0.2914184659800715,0.44945661131296866,0.8487936503730209,0.8640408449076986
Hinesvillecity,0.21905203655582153,0.26384036381592724,0.7783306729245381,0.9249768400315871
Juneaucity,0.037947524198454326,0.445491400584612,0.791734263319274,0.9499483951136799
Pottsvillecity,0.03505958107544073,0.24003371630225426,0.7869751072532197,0.9862197536874102
ElCentrocity,0.2122647809035,0.2342855994596183,0.7774482875919331,0.7715637166069479
Boonecity,0.027196131351077273,0.27683997493709867,0.8298657991877272,0.9198548378079046
Garlandcity,0.34028339900988663,0.3778784958135324,0.8136747558859999,0.7966643434458437
Janesvillecity,0.2731877731055667,0.32559642245747766,0.8211120229765299,0.922249100042381
WestGoshentownship,0.29306273848720377,0.48371030324773245,0.9162666428607521,0.9554359091109222
Ashevillecity,0.36736025912920134,0.2530591575044593,0.7054018214760351,0.7904886854481852
Winchestercity,0.07406628044634572,0.2360734384292742,0.7462714984639829,0.9379600227220435
Angletoncity,0.12314738516268435,0.3349138275306882,0.7754869661642448,0.8762079020013712
Carmelcity,0.27212062248546787,0.5103925958576432,0.9123566183990739,0.9803729201520094
Pacificacity,0.3284284720689737,0.4485376668817837,0.8592381597947669,0.8682527767679551
Wyandottecity,0.2741450645481636,0.2954073759163683,0.8177480295718885,0.9447313952622841
Wolcotttown,0.1891983386505388,0.4582377171472588,0.935148767188961,0.9496055623203585
BeechGrovecity,0.2706028021264988,0.32359966242477745,0.8171674340441438,0.8994570455897003
Huntingtoncity,0.3022723080975193,0.20850321698416896,0.7002732417241382,0.8291988948133597
Bellevilletownship,0.30996382045669074,0.38526999931136624,0.8493266429996663,0.7855865541492097
Georgetowncity,0.07257767538831532,0.250441029085931,0.7086242014793114,0.8819521474963261
Youngstowncity,0.46570414689840944,0.1588829976768917,0.6115965861599781,0.17328516777388425
Cheyennecity,0.31427914544630003,0.30464313209948,0.7997952822930516,0.9476113156847903
SouthWindsortown,0.24954026449961667,0.5306514555533012,0.9417335029914607,0.888531711519553
Connersvillecity,0.039105684559801214,0.24255053942962174,0.7146772532876021,0.9147630118579344
Spencercity,0.026523119667584364,0.278936690784967,0.8355320034035071,0.9722067733778417
Phillipsburgtown,0.28384606141367513,0.28612827281553155,0.7471078477119293,0.9604833761941917
GarfieldHeightscity,0.3423034151492912,0.3109752752657364,0.8294119044541393,0.7951690527858086
Lindenwoldborough,0.3555215277516058,0.3305291374970492,0.767536702265395,0.8170420365540325
Roselleborough,0.483754448294195,0.39109202189999204,0.8205009886007062,0.8377433653397438
FrontRoyaltown,0.06965009970043848,0.29276952177977145,0.7692219129118592,0.9302578164546278
Minneapoliscity,0.33656748075320203,0.2642782243514472,0.6693777301102877,0.5095030522905707
Moorheadcity,0.27709434974203306,0.2631973407178871,0.8168227535863017,0.9252717689300175
WhitefishBayvillage,0.27273701424545727,0.502286911839798,0.9374071568725902,0.9873855638192688
Auburncity,0.3504189406154211,0.18024361563064267,0.7542176590914916,0.8803880752561258
Pleasantvillecity,0.5660455358980109,0.3055603478892326,0.5934161924685446,0.595334340279975
Columbiacity,0.12911204472199186,0.2700827507352549,0.7353258814685832,0.7771271354562946
Grahamcity,0.34933033748250997,0.279801544114434,0.7628055359616929,0.839968187098377
Burlingtoncity,0.2755693098890516,0.271226940934184,0.7189359525727642,0.9312562360169517
Lompoccity,0.3738450333734369,0.30935726394991814,0.7636619678352627,0.8731952282698895
Gardenacity,0.4385280202482661,0.33301092965961443,0.7724989622997284,0.4092973903487722
SanRamoncity,0.29230272416794806,0.5729796858795736,0.8919793053491791,0.962381303623073
Monroecity,0.5437326907619007,0.16425134917276535,0.5627063209041322,0.617425226019531
Cookevillecity,0.0414930363144069,0.24273522731258343,0.7776465056788984,0.9098412481089004
Orangecity,0.1954376444950369,0.24156450897248588,0.63421704036418,0.6911034951338895
Palmdalecity,0.35408180264502637,0.3936699464166273,0.8116833983947732,0.7178502338174002
Bellcity,0.4784034656571847,0.21976362298182128,0.7595467368458517,0.6783283343787546
Bridgetoncity,0.23274812748478602,0.214723035718362,0.5231031780732907,0.40967754402626844
LowerSalfordtownship,0.211316204757967,0.4425402873546745,0.9265263556938763,0.9731764798518143
Oceansidecity,0.36291358674751417,0.3347389744542711,0.7926578645607427,0.6567841317369543
ForrestCitycity,0.3068729735689142,0.11806404326181222,0.5730384552267369,0.7737487760190253
Shawneecity,0.04748482147857555,0.21370808564089425,0.7195973555685291,0.8831874203737813
Tracycity,0.10078798726226716,0.3850034448398241,0.8225818175846369,0.8796162836590156
UniversityCitycity,0.5083422184076184,0.32879168517672663,0.7271256272457041,0.7226499872795175
Boonetown,0.050129493225347946,0.17951145943033886,0.7754431621713648,0.9865176816228569
Lawrencecity,0.40142531501424644,0.2001726783168288,0.5870589787419974,0.5749222090504471
Middletowncity,0.11334664129787839,0.30855910755054006,0.7382678867942869,0.8901607884346818
Eulesscity,0.31003684386902786,0.3691660609160272,0.7840151871412508,0.8581987149360955
SanDiegocity,0.36489020555148566,0.3325543117088664,0.7773513384952474,0.633106029533226
Marshallcity,0.06717964113790598,0.25218360427179093,0.7445627124810239,0.9959415528966015
Logantownship,0.19584640955367835,0.28623915344797707,0.8715449906425701,0.9741081532491181
Grandviewcity,0.354776876440611,0.34453460914399725,0.7816731298027666,0.8708398575735896
SanAntoniocity,0.44644810288460457,0.2485199760278879,0.7159466629889538,0.5918124359042403
Chicagocity,0.5080988969769492,0.2532337274067102,0.6085257596066671,0.4367868910773183
GrandHavencity,0.031116319261667413,0.31090952277584916,0.8140068119946673,0.9497626413014831
Plainfieldtown,0.031372695214502026,0.348209032158194,0.8279327667218745,0.9623099862827775
SantaRosacity,0.3000848320739234,0.3525706957416415,0.7941901002751155,0.8161448758599685
Placentiacity,0.3365223461860084,0.47095119173986966,0.8622266267335528,0.7903408968372182
Brookfieldcity,0.2712262989362164,0.5285721690091072,0.9628937588410532,0.9704402055519603
DeWitttownship,0.13599655283219012,0.361809959435183,0.857626327053097,0.9401514705442283
LaMarquecity,0.4482723361148869,0.28936491471915604,0.7108780626657837,0.7881060962976119
EastChicagocity,0.5570312601146815,0.1937509712901621,0.5693077206361246,0.4991357211322811
Texarkanacity,0.4476442091383492,0.2345818158771557,0.6600354764917593,0.6752347046624354
BuenaParkcity,0.34082564710156416,0.3946888554402803,0.8276726597080492,0.7394696283550157
NorthMankatocity,0.029423795326865423,0.34490329175628465,0.891679475916738,0.9605161630397153
PuntaGordacity,0.3005346214243857,0.3483569681375164,0.6765554946235659,0.8946193304273108
Oskaloosacity,0.028957386225969994,0.24120501826039334,0.7898405514291633,0.9611749051448208
EaglePasscity,0.2609006506164767,0.10746052692625781,0.7326485429460211,0.8421046262337708
Richmondcity,0.5425925751173946,0.2512140649486428,0.5471798487367715,0.36977173653191614
Uniontownship,0.32422295658892214,0.4195290195077046,0.9001339430011972,0.7729261829583389
Woodburycity,0.2727381368163624,0.4841419722956994,0.8880429972288739,0.9322832449547236
Westlandcity,0.2889421611128289,0.35473200413866457,0.822109377306528,0.8244857866361787
MountPleasanttown,0.2517036965051547,0.38849222197748456,0.8903649394098676,0.924294105703372
PortNechescity,0.27753277500767154,0.3683713770194972,0.8773612288488218,0.879540838327034
GoldenValleycity,0.2830389413930394,0.4470174558769288,0.9080418574117738,0.9222700044089011
SouthWhitehalltownship,0.23695365109338562,0.4337722532745832,0.941805913006697,0.9518684205153332
Duartecity,0.39873247370640286,0.3630009267418328,0.8473648470583369,0.8144366849008378
Canyoncity,0.06188717321488645,0.2693256789126337,0.7524249414730009,0.9849791928413291
WestColumbiacity,0.35782532461367983,0.26581680055583495,0.7131581103812691,0.663684887469604
Livingstontownship,0.2762291432802295,0.64785552850316,0.9748433282846525,0.9441675289546632
Warringtontownship,0.24745564085117747,0.4556182303185922,0.8892535560779962,0.9392820571001883
PleasantGrovecity,0.2742717574147408,0.328119497019271,0.8925296607966834,0.9785741044642009
BoulderCitycity,0.038443551449067956,0.36078715454110993,0.8236816905041617,0.8706837766324939
Syracusecity,0.37469004847932913,0.22491157789435087,0.6115834742562317,0.7155774405790948
Cupertinocity,0.2832667409208247,0.5764475689564893,0.8890451581938434,0.8895789498285123
